THOR_DATA_VIET_ID,MSNDATE,SOURCERECORD,MISSIONID,latitude,longitude,record_x,record_y,n_weapons,WEAPONTYPE,WEAPONTYPECLASS,weapon_weight_lb,weapon_weight_lb_used,weight_is_imputed,recorded_tonnage_t,known_tonnage_t,MFUNC_DESC,TGTCOUNTRY,MFUNC_DESC_CLASS,mission_key
1038816,1968-03-19,CACTA6669,ME543,16.83164062,106.9454884,10168.926568314906,12413.870551453374,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-03-19|ME543
1038819,1966-12-30,CACTA6669,MX025,16.72293267,106.9743908,13246.854183061474,326.09802552268246,5,500LB GP MK-82,,500,500,False,1.1339809250000001,1.1339809250000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-30|MX025
1038984,1968-03-23,CACTA6669,K0042,16.75,106.85,0.0,3335.8477993368883,4,MK-11/MK-12,,57,57,False,0.10341906036000001,0.10341906036000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-03-23|K0042
1039114,1966-07-26,CACTA6669,M0040,16.86316988,106.8585316,908.5628611470088,15919.764304310509,2,2000LB M-66,,2000,2000,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-26|M0040
1039183,1966-11-28,CACTA6669,MX023,16.82147804,106.8721991,2364.0674446608223,11283.84321383359,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-11-28|MX023
1039712,1966-07-15,CACTA6669,M0019,16.82566046,107.0035998,16357.432809721617,11748.90709893065,7,500LB GP MK-82,,500,500,False,1.587573295,1.587573295,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-15|M0019
1039721,1967-02-13,CACTA6669,JX029,16.867941100000003,106.92896670000002,8409.467261388054,16450.29976221579,5,500LB GP MK-82,,500,500,False,1.1339809250000001,1.1339809250000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-13|JX029
1039821,1967-01-05,CACTA6669,MX028,16.85169602,107.0207646,18185.37830634562,14643.929283280304,8,500LB GP MK-82,,500,500,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-05|MX028
1039865,1969-04-23,CACTA6669,ME521,16.85478083,106.8866034,3898.0366908511387,14986.944504942787,3,500BLU11/23/32,,500,500,False,0.680388555,0.680388555,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1969-04-23|ME521
1039879,1968-01-20,CACTA6669,MX007,16.86116602,106.8800973,3205.1771063773713,15696.94523860431,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-20|MX007
1039966,1967-06-03,CACTA6669,JX029,16.86274798,106.9045136,5805.362697191679,15872.851164759257,5,500LB GP MK-82,,500,500,False,1.1339809250000001,1.1339809250000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-06-03|JX029
1040158,1967-02-02,CACTA6669,MX032,16.81677985,106.8918565,4457.4594914851,10761.428321421483,5,250LB MK-81,,260,260,False,0.589670081,0.589670081,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-02|MX032
1040721,1966-07-16,CACTA6669,M0032,16.86713443,106.9186351,7309.21548490688,16360.602150739103,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-16|M0032
1040748,1966-07-12,CACTA6669,M0040,16.84558067,106.9043418,5787.067055161061,13963.933388624706,1,1000LB MK-83,,985,985,False,0.44678848445,0.44678848445,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-12|M0040
1040945,1969-08-07,CACTA6669,ME317,16.86878271,106.9355448,9109.99440247398,16543.882524428936,43,500LB GP MK-82,,500,500,False,9.752235955,9.752235955,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-08-07|ME317
1041026,1966-10-27,CACTA6669,ME007,16.85402335,106.8706422,2198.267182281533,14902.716571907982,5,500LB GP MK-82,,500,500,False,1.1339809250000001,1.1339809250000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-27|ME007
1041541,1966-07-20,CACTA6669,M0020,16.85896748,106.9223065,7700.196975883023,15452.478744579359,2,MK-11/MK-12,,57,57,False,0.051709530180000005,0.051709530180000005,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-20|M0020
1042144,1966-09-26,CACTA6669,MX037,16.77714362,106.8783308,3017.0557347453255,6354.080634104706,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-26|MX037
1042374,1967-10-26,CACTA6669,VY004,16.84595857,107.0526071,21576.408465522047,14005.953951403702,16,250LB M-57,,272,272,False,1.97403399424,1.97403399424,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-26|VY004
1042550,1966-08-08,CACTA6669,M0017,16.81611637,106.8655785,1659.0143152939897,10687.652711491348,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-08-08|M0017
1042559,1969-06-30,CACTA6669,ME321,16.86661314,106.8773357,2911.083712718552,16302.637347428361,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-06-30|ME321
1042630,1969-04-04,CACTA6669,ME332,16.87609051,106.92717240000002,8218.38536095273,17356.472809361992,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-04-04|ME332
1042650,1969-11-15,CACTA6669,JV041,16.866666,106.873611,2514.42609997119,16308.515111250823,22,7.62MM,,6,6,False,0.05987419284000001,0.05987419284000001,STRIKE,LAOS,KINETIC,CACTA6669|1969-11-15|JV041
1042658,1968-05-14,CACTA6669,ME526,16.81972532,106.9631934,12054.400038306263,11088.949642005258,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-05-14|ME526
1042725,1968-09-09,CACTA6669,VY002,16.86596583,107.039685,20200.284391724777,16230.6597594623,40,250LB M-57,,272,272,False,4.9350849856000005,4.9350849856000005,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1968-09-09|VY002
1042802,1966-09-22,CACTA6669,ME024,16.86140522,106.8538219,407.0088141752857,15723.543065058011,23,500LB GP MK-82,,500,500,False,5.216312255,5.216312255,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-22|ME024
1042877,1967-08-14,CACTA6669,ME009,16.86481084,106.97304309999998,13103.332432396192,16102.230731137117,2,500LB GP MK-82,,500,500,False,0.45359237,0.45359237,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-08-14|ME009
1043102,1968-07-16,CACTA6669,JG704,16.84476396,106.8949496,4786.855593718063,13873.119380084969,2,1000LB SAP M59,,1042,1042,False,0.94528649908,0.94528649908,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-16|JG704
1043150,1968-04-04,CACTA6669,ME511,16.81705952,106.9584748,11551.898196143844,10792.526206556298,11,500LB GP MK-82,,500,500,False,2.4947580350000003,2.4947580350000003,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-04-04|ME511
1043198,1968-07-13,CACTA6669,ME319,16.85861801,106.8622411,1303.6017674974619,15413.619453564914,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-13|ME319
1043314,1967-08-13,CACTA6669,MX036,16.86310289,106.9627023,12002.10091257366,15912.315356174528,8,500LB GP MK-82,,500,500,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-08-13|MX036
1043347,1969-06-22,CACTA6669,ME316,16.88013422,106.9769564,13520.074783718519,17806.112846183605,22,500LB GP MK-82,,500,500,False,4.9895160700000005,4.9895160700000005,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-06-22|ME316
1043413,1967-10-27,CACTA6669,ME031,16.87491086,106.9083897,6218.143477594701,17225.30171414563,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-27|ME031
1043584,1968-11-04,CACTA6669,ME524,16.84547588,106.9156014,6986.145116879703,13952.281272261429,2,500LB GP MK-82,,500,500,False,0.45359237,0.45359237,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-11-04|ME524
1043591,1967-09-02,CACTA6669,MX010,16.87885398,106.9215691,7621.668416900662,17663.756653296194,7,5.0IN HE RKT,,132,132,False,0.41911934988,0.41911934988,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-09-02|MX010
1043652,1969-08-13,CACTA6669,ME304,16.84762128,106.879025,3090.9837597588794,14190.838867884648,21,500LB GP MK-82,,500,500,False,4.762719885,4.762719885,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-08-13|ME304
1043831,1966-09-27,CACTA6669,ME011,16.82607263,106.8637994,1469.5511212555737,11794.738311845407,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-27|ME011
1043840,1969-05-31,CACTA6669,ME344,16.85541479,106.91570149999998,6996.805150447311,15057.437640638575,16,250LB MK-81,,260,260,False,1.8869442592,1.8869442592,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-05-31|ME344
1043933,1967-02-20,CACTA6669,MX042,16.86433581,106.9279917,8305.63576558104,16049.409805133097,3,500LB GP MK-82,,500,500,False,0.680388555,0.680388555,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-20|MX042
1043980,1968-07-18,CACTA6669,ME343,16.86301609,106.8754231,2707.403590792448,15902.663636541576,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-18|ME343
1044271,1966-07-20,CACTA6669,M0026,16.84360741,106.9221513,7683.669131626622,13744.51688767409,2,250LB MK-81,,260,260,False,0.2358680324,0.2358680324,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-20|M0026
1044482,1968-05-14,CACTA6669,ME510,16.86499058,106.9542756,11104.709255438096,16122.21690725222,24,500LB GP MK-82,,500,500,False,5.44310844,5.44310844,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1968-05-14|ME510
1044497,1969-06-15,CACTA6669,ME311,16.86875611,106.93836,9409.795866056189,16540.924739379996,4,MK-11/MK-12,,57,57,False,0.10341906036000001,0.10341906036000001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-06-15|ME311
1044520,1968-02-05,CACTA6669,JL049,16.82171075,106.9444487,10058.204920940505,11309.719385213308,2,750LB GP M-117,,799,799,False,0.7248406072600001,0.7248406072600001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-05|JL049
1045259,1969-01-16,CACTA6669,L0039,16.86784371,106.9392892,9508.749943905372,16439.470488309424,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-01-16|L0039
1045428,1966-11-04,CACTA6669,ME022,16.87252046,106.9224436,7714.797281599805,16959.50136149454,10,250LB MK-81,,260,260,False,1.179340162,1.179340162,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-11-04|ME022
1045558,1968-03-02,CACTA6669,ME510,16.84350921,107.0263076,18775.673671730845,13733.597545877588,8,750LB GP M-117,,799,799,False,2.8993624290400004,2.8993624290400004,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-03-02|ME510
1045717,1967-10-26,CACTA6669,ME026,16.86500846,106.9523989,10904.852262434517,16124.205072540395,14,500LB GP MK-82,,500,500,False,3.17514659,3.17514659,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-26|ME026
1045720,1968-02-17,CACTA6669,ME008,16.867994,106.9233363,7809.8643342221185,16456.181973834897,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-17|ME008
1045728,1968-02-02,CACTA6669,ME044,16.79453395,106.9516767,10827.942409847554,8287.797102779525,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-02|ME044
1045737,1968-02-02,CACTA6669,ME033,16.85648406,106.8978817,5099.106187412231,15176.335039851641,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-02|ME033
1046671,1966-10-10,CACTA6669,ME009,16.83150254,106.86291409999998,1375.272123061581,12398.51675598198,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-10|ME009
1047657,1968-12-08,CACTA6669,JH029,16.85786943,106.9429412,9897.665454349655,15330.381155377356,10,M-39,,50,50,False,0.226796185,0.226796185,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-08|JH029
1048012,1967-06-03,CACTA6669,ME036,16.85452002,106.9147541,6895.912884677982,14957.943756124583,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-06-03|ME036
1048026,1966-11-08,CACTA6669,MX040,16.88067864,106.9197104,7423.728313050122,17866.649588147506,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-11-08|MX040
1048171,1968-12-12,CACTA6669,ME324,16.87259951,106.9139976,6815.350293317447,16968.2913204458,2,500BLU11/23/32,,500,500,False,0.45359237,0.45359237,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-12|ME324
1048368,1966-07-19,CACTA6669,M0042,16.82280854,106.923818,7861.1624178417205,11431.78806373436,2,MK-11/MK-12,,57,57,False,0.051709530180000005,0.051709530180000005,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-19|M0042
1048478,1967-02-22,CACTA6669,MX019,16.88136097,106.9431814,9923.24527516182,17942.5212224449,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-22|MX019
1048645,1966-10-26,CACTA6669,MX015,16.87367344,106.9909666,15012.074806834024,17087.706888017237,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-26|MX015
1049206,1967-05-28,CACTA6669,ME055,16.84280026,106.911821,6583.55579714223,13654.765902632938,8,500BLU11/23/32,,500,500,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-05-28|ME055
1049240,1967-04-23,CACTA6669,ME010,16.88010616,106.884039,3624.9438828058114,17802.992716542158,5,250LB MK-81,,260,260,False,0.589670081,0.589670081,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-04-23|ME010
1049274,1967-10-23,CACTA6669,ME002,16.87206596,106.9703029,12811.518006953911,16908.96326733458,2,500LB GP MK-82,,500,500,False,0.45359237,0.45359237,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-23|ME002
1049517,1968-07-23,CACTA6669,ME318,16.85051146,106.85934640000002,995.3340434897069,14512.212220974374,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-23|ME318
1049784,1967-05-22,CACTA6669,ME022,16.85309232,106.9701063,12790.581317646276,14799.190759354069,20,250LB MK-81,,260,260,False,2.358680324,2.358680324,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-05-22|ME022
1050330,1966-07-26,CACTA6669,M0017,16.85827378,106.8997765,5300.890718953916,15375.3428239661,4,500LB GP M-64,,561,561,False,1.01786127828,1.01786127828,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-26|M0017
1050966,1968-12-11,CACTA6669,MX018,16.87637943,106.8962033,4920.36692324728,17388.599247568043,7,500BLU11/23/32,,500,500,False,1.587573295,1.587573295,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-11|MX018
1051030,1968-02-05,CACTA6669,ME033,16.85250153,106.9372559,9292.216015266571,14733.497908642079,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-05|ME033
1051277,1968-08-23,CACTA6669,ME522,16.84955919,106.9616242,11887.289901672775,14406.324628178663,75,MK-11/MK-12,,57,57,False,1.93910738175,1.93910738175,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-08-23|ME522
1051380,1967-04-08,CACTA6669,ME022,16.87849848,106.9591072,11619.244901731206,17624.226856874306,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,STRIKE,SOUTH VIETNAM,KINETIC,CACTA6669|1967-04-08|ME022
1051447,1967-03-10,CACTA6669,MX019,16.87066051,106.9280558,8312.46202084257,16752.684357681985,3,500LB GP MK-82,,500,500,False,0.680388555,0.680388555,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-03-10|MX019
1051830,1969-05-04,CACTA6669,ME324,16.83745747,106.9033221,5678.475284624377,13060.674760505624,16,250LB MK-81,,260,260,False,1.8869442592,1.8869442592,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-05-04|ME324
1051957,1968-11-12,CACTA6669,ME317,16.87356429,106.9074376,6116.750690766602,17075.569961773974,38,2.75IN HE RKT,,18,18,False,0.31025718108,0.31025718108,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-11-12|ME317
1052205,1968-12-16,CACTA6669,ME328,16.8675167,106.8773446,2912.031507910762,16403.108635347446,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-16|ME328
1052314,1966-09-27,CACTA6669,MX009,16.84771625,106.9653587,12284.991154068864,14201.399050068392,1,2000LB M-66,,2000,2000,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-27|MX009
1052486,1967-01-10,CACTA6669,ME008,16.86371677,106.9927392,15200.84579090215,15980.575697743036,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-10|ME008
1052859,1968-11-01,CACTA6669,ME370,16.8510888,106.8950126,4793.564705754457,14576.409499923295,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-11-01|ME370
1053002,1968-01-25,CACTA6669,L0001,16.867,106.917,7135.08740409429,16345.654216750358,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-25|L0001
1053795,1969-09-12,CACTA6669,ME519,16.87469348,106.8830468,3519.280692920234,17201.13016099178,8,1000LB MK-83,,985,985,False,3.5743078756,3.5743078756,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-09-12|ME519
1053929,1966-09-25,CACTA6669,MX029,16.82956729,106.8769702,2872.1602135214976,12183.326774193216,8,5.0IN HE RKT,,132,132,False,0.47899354272000005,0.47899354272000005,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-25|MX029
1054158,1967-10-30,CACTA6669,ME015,16.87154478,107.023791,18507.671269326514,16851.010695465997,2,2000LB M-66,,2000,2000,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-30|ME015
1054217,1966-12-01,CACTA6669,MX034,16.7559904,106.9184553,7290.067892142083,4001.949887908645,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-01|MX034
1054489,1967-02-06,CACTA6669,MX028,16.82404278,106.8881754,4065.4450102422707,11569.029289995999,1,2000LB M-66,,2000,2000,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-06|MX028
1054529,1966-07-12,CACTA6669,M0024,16.84565885,106.8958969,4887.737210103839,13972.626607989683,4,500LB GP M-64,,561,561,False,1.01786127828,1.01786127828,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-12|M0024
1054955,1966-09-15,CACTA6669,MX023,16.86237994,107.0368313,19896.382915231014,15831.926983956833,3,500BLU11/23/32,,500,500,False,0.680388555,0.680388555,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-15|MX023
1054968,1966-12-05,CACTA6669,ME006,16.82615753,106.854417,470.3832994613018,11804.178761117635,9,250LB MK-81,,260,260,False,1.0614061458000001,1.0614061458000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-05|ME006
1054973,1968-03-28,CACTA6669,T0005,16.749000000000002,107.016,17677.97774745675,3224.652872692589,1,MK-11/MK-12,,57,57,False,0.025854765090000002,0.025854765090000002,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-03-28|T0005
1055388,1968-02-29,CACTA6669,MX033,16.81716648,106.9472171,10353.022472724817,10804.419615910212,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-29|MX033
1055842,1966-09-27,CACTA6669,ME041,16.86217241,106.9655081,12300.901334041357,15808.850700830193,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-27|ME041
1056240,1969-03-27,CACTA6669,ME341,16.84655372,106.8968443,4988.629475874681,14072.131611996072,10,250LB MK-81,,260,260,False,1.179340162,1.179340162,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-03-27|ME341
1056312,1967-02-21,CACTA6669,ME024,16.8712075,106.9656015,12310.847858871566,16813.506870607307,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-21|ME024
1056455,1969-07-24,CACTA6669,JG808,16.84208793,106.8911695,4384.298222132762,13575.558420536338,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1969-07-24|JG808
1056582,1969-05-07,CACTA6669,ME514,16.87827315,106.8868366,3922.871054770708,17599.171304053176,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-05-07|ME514
1056654,1967-06-01,CACTA6669,ME016,16.84994972,106.9203385,7490.617095117467,14449.749582881237,4,1000LB GP M-65,,1104,1104,False,2.00306390592,2.00306390592,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-06-01|ME016
1057054,1967-01-07,CACTA6669,MX033,16.83691897,106.9605556,11773.490582269957,13000.796292507408,1,1000LB GP M-65,,1104,1104,False,0.50076597648,0.50076597648,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-07|MX033
1057128,1968-11-13,CACTA6669,ME333,16.7575769,107.0357124,19777.226955581726,4178.360639030057,2,500BLU11/23/32,,500,500,False,0.45359237,0.45359237,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1968-11-13|ME333
1057337,1968-04-07,CACTA6669,JD019,16.86051766,106.9495374,10600.120133973684,15624.850895965094,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-04-07|JD019
1057344,1968-05-06,CACTA6669,ME514,16.83175579,106.9332915,8870.031828627834,12426.676871154725,6,500BLU11/23/32,,500,500,False,1.36077711,1.36077711,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-05-06|ME514
1057412,1969-06-02,CACTA6669,ME526,16.86274798,106.9045136,5805.362697191679,15872.851164759257,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-06-02|ME526
1057570,1968-12-23,CACTA6669,MX030,16.83368608,106.92017450000002,7473.152105055437,12641.315326107526,10,500LB GP MK-82,,500,500,False,2.2679618500000003,2.2679618500000003,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-23|MX030
1057577,1966-07-17,CACTA6669,M0049,16.81044634,106.89273190000002,4550.684200643786,10057.17414156879,1,MK-11/MK-12,,57,57,False,0.025854765090000002,0.025854765090000002,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-17|M0049
1058198,1968-04-19,CACTA6669,ME302,16.81134126,106.893679,4651.544518260943,10156.684705321577,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-04-19|ME302
1058240,1969-03-29,CACTA6669,ME521,16.80504228,106.8908019,4345.151085867475,9456.27008628599,76,2.75IN PWP RKT,,18,18,False,0.62051436216,0.62051436216,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-03-29|ME521
1058462,1967-05-02,CACTA6669,ME014,16.74255708,107.0008528,16064.89422615385,2508.2328559156786,9,500LB GP MK-82,,500,500,False,2.041165665,2.041165665,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-05-02|ME014
1058537,1967-05-16,CACTA6669,ME033,16.83922102,106.9080316,6180.008032827482,13256.772573389608,2,500BLU11/23/32,,500,500,False,0.45359237,0.45359237,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-05-16|ME033
